"emp_no","last_name","first_name","hire_date"
"437600","Rabehasaina","Denny","1986-02-12"
"437604","Decaestecker","Youpyo","1986-06-26"
"437608","Montemayor","Marko","1986-09-01"
"437609","Hopewell","Sedat","1986-07-25"
"437610","Hempstead","Hugo","1986-09-01"
"437616","Hambrick","Yinghua","1986-03-22"
"437618","Swist","Achilleas","1986-10-27"
"437619","Parhami","Kinh","1986-06-13"
"437628","Chiola","Aloke","1986-07-23"
"437635","Garnick","Maya","1986-08-23"
"437639","Imataki","Barun","1986-07-29"
"437662","Bugrara","Kyoichi","1986-02-15"
"437678","Pocchiola","Val","1986-09-17"
"437690","Cronan","Elliott","1986-06-13"
"437702","Gelosh","Alejandro","1986-03-26"
"437714","Billawala","Makato","1986-09-25"
"437725","Murtafg","Constantijn","1986-07-06"
"437726","Merlo","Mitsuyuki","1986-01-16"
"437727","Sidou","Pranay","1986-12-14"
"437745","Gurbaxani","Mahendra","1986-01-27"
"437748","Templeman","Jinya","1986-04-09"
"437750","Karunanithi","Rosine","1986-07-03"
"437811","Zeleznik","Moti","1986-03-21"
"437818","Figueira","Fayez","1986-04-01"
"437822","Peron","Tokuyasu","1986-07-21"
"437823","Cmelik","Siddarth","1986-06-15"
"437824","Peral","Georg","1986-05-23"
"437835","Setiz","Yuqun","1986-07-06"
"437851","Msuda","Conal","1986-08-30"
"437862","McAffer","Kwan","1986-11-24"
"437871","Pagter","Elliott","1986-10-30"
"437873","Gire","Deniz","1986-02-09"
"437881","Flexer","Niteen","1986-09-24"
"437899","Warwick","Rafols","1986-12-29"
"437911","Fasbender","Aemilian","1986-09-25"
"437917","Savasere","Tesuya","1986-07-29"
"437926","Kropatsch","Jianwen","1986-02-21"
"437930","Detkin","Ziva","1986-11-23"
"437933","Stranks","Krassimir","1986-07-13"
"437934","Hennings","Xinglin","1986-01-15"
"437950","Salinas","Irena","1986-05-21"
"437954","Sinitsyn","Mong","1986-03-11"
"437955","Matteis","Kristin","1986-09-04"
"437961","Luft","Xinan","1986-06-08"
"437964","Begiun","Hironobu","1986-11-22"
"437972","Zwicker","Feixiong","1986-10-17"
"437985","Munke","Reuven","1986-04-13"
"437990","Danner","Rafael","1986-01-31"
"437998","Randt","Shaowei","1986-06-18"
"438000","Pillow","Chenyi","1986-02-21"
"438007","Lanphier","Fumiya","1986-03-04"
"438010","Marsiglia","Barna","1986-01-23"
"438012","Lambe","Yongdong","1986-03-22"
"438018","Janetzko","Fumiyo","1986-06-11"
"438039","Picaronny","Bingning","1986-12-28"
"438040","Pelz","Kauko","1986-02-09"
"438045","Vieth","Jessie","1986-10-16"
"438046","Turnbull","Perry","1986-03-29"
"438047","Ritcey","Shuzo","1986-11-10"
"438048","Narahari","Fumino","1986-06-17"
"438049","Krider","Gererd","1986-09-29"
"438075","Fairtlough","Zhonghua","1986-05-22"
"438096","Szilard","Szabolcs","1986-06-20"
"438124","Schrooten","Randy","1986-10-03"
"438133","Solares","Zhensheng","1986-11-23"
"438137","Lupu","Manu","1986-07-05"
"438145","Serov","Vidya","1986-09-26"
"438148","Schrooten","Yurii","1986-02-24"
"438150","Schlenzig","Sanjeeva","1986-08-24"
"438151","Vitiello","Aran","1986-04-26"
"438155","Murtafg","Arunachalam","1986-01-13"
"438156","Vernadat","Bedrich","1986-12-28"
"438174","Pelc","Jianhua","1986-04-10"
"438185","Schach","Bluma","1986-07-06"
"438206","Feinberg","Martina","1986-01-25"
"438219","Gammage","Conal","1986-05-31"
"438220","Lichtman","Shaunak","1986-12-18"
"438225","Bahl","Kristian","1986-11-22"
"438230","Chenoweth","Gladys","1986-10-25"
"438233","Genther","Aleksander","1986-12-19"
"438249","Bressoud","Irena","1986-02-17"
"438250","Hambrick","Martial","1986-08-25"
"438261","Schurmann","Christophe","1986-03-13"
"438269","Castellani","Percy","1986-04-08"
"438272","Maccarone","Georg","1986-04-24"
"438279","Quittner","Paddy","1986-09-12"
"438296","Gist","Sajjad","1986-08-13"
"438303","Krider","Tiina","1986-04-10"
"438304","Gilg","Jeane","1986-12-17"
"438312","Trachtenberg","Menkae","1986-03-24"
"438315","Couchot","Christfried","1986-12-26"
"438328","Beeson","Jouni","1986-03-28"
"438336","Przulj","Hausi","1986-02-08"
"438337","Tasistro","Persi","1986-10-11"
"438339","Katiyar","Susanta","1986-08-16"
"438349","Rouquie","Vitaly","1986-08-28"
"438373","Rodite","Josyula","1986-08-06"
"438390","Leppanen","Shridhar","1986-06-20"
"438391","Syrotiuk","Bedrich","1986-12-30"
"438394","Rosch","Hatsukazu","1986-09-21"
"438396","Vesel","Gila","1986-09-04"
"438398","Schaad","Chuanyi","1986-09-25"
"438409","Duclos","Snehasis","1986-08-13"
"438415","Iwayama","Fai","1986-01-08"
"438421","Pollacia","Danae","1986-04-06"
"438436","Simkin","Lobel","1986-05-25"
"438448","Debuse","Vishwani","1986-08-14"
"438480","Taubenfeld","Hyuncheol","1986-09-16"
"438482","Markovitch","Changho","1986-06-26"
"438483","Pettis","Steve","1986-11-02"
"438486","Vesel","Arve","1986-06-03"
"438488","Wendorf","Aris","1986-12-27"
"438490","Poehlman","Evgueni","1986-01-15"
"438497","Ermel","Brewster","1986-09-09"
"438517","Uhrig","Matt","1986-11-05"
"438522","Majewski","Sailaja","1986-09-19"
"438536","Snyers","Jaideep","1986-10-07"
"438543","Constantine","Kolar","1986-07-14"
"438555","Bisiani","Wonhee","1986-08-03"
"438562","Gewali","Adas","1986-03-30"
"438575","Heuser","Chiradeep","1986-03-29"
"438582","Perly","Hausi","1986-12-16"
"438591","Cannard","Mohammed","1986-12-27"
"438601","Barreiro","Mani","1986-12-25"
"438619","Sichman","Chiranjit","1986-03-10"
"438628","Vadhan","Khaled","1986-06-16"
"438636","Hofmeyr","Dulce","1986-02-26"
"438642","Hutter","Tadahiro","1986-11-24"
"438645","Barbanera","Kristinn","1986-01-09"
"438656","Iacovou","Toshiko","1986-01-19"
"438657","Bernatsky","Baziley","1986-07-31"
"438662","Busillo","Pramod","1986-07-22"
"438663","Brodal","Tse","1986-09-23"
"438670","Sigstam","Toshimi","1986-04-25"
"438680","Molenkamp","Masako","1986-05-09"
"438687","Merlo","Dipankar","1986-03-07"
"438689","Bain","Oldrich","1986-09-14"
"438696","Schwaller","Jianwen","1986-09-24"
"438697","Perng","Aiichiro","1986-07-22"
"438704","Godskesen","Danai","1986-10-18"
"438710","Jeong","Douadi","1986-09-30"
"438714","Thimonier","Yucai","1986-07-08"
"438719","Bouloucos","Itzchak","1986-10-26"
"438744","Czaja","Stamatina","1986-01-20"
"438758","Schaar","Panayotis","1986-02-11"
"438765","Weisert","Khalil","1986-05-03"
"438781","Thambidurai","Kiyokazu","1986-09-15"
"438782","Peha","Susuma","1986-12-29"
"438789","Nivat","Xiadong","1986-06-27"
"438805","Lalonde","Eirik","1986-03-22"
"438808","Serna","Marsja","1986-04-14"
"438812","Ouhyoung","Alselm","1986-11-24"
"438821","Szmurlo","Shunichi","1986-11-18"
"438836","Nishimukai","Bowen","1986-04-02"
"438843","Lowrie","Luerbio","1986-02-02"
"438853","Grabner","Satoru","1986-11-15"
"438879","Hasham","Chriss","1986-01-22"
"438883","Kisuki","Renee","1986-07-29"
"438884","Bondorf","Terresa","1986-07-21"
"438891","Ranta","Valdiodio","1986-12-04"
"438901","Iwayama","Lubomir","1986-09-18"
"438904","Penttonen","Dinkar","1986-01-21"
"438915","Szilard","Marsha","1986-01-02"
"438916","Doering","Yefim","1986-03-13"
"438918","Antonisse","Xiaoheng","1986-07-13"
"438933","Kavvadias","Kenroku","1986-12-19"
"438938","Velardi","Akeel","1986-03-29"
"438940","Shackell","Mayumi","1986-05-24"
"438942","Schahn","Leni","1986-02-08"
"438974","Shimshoni","Shunichi","1986-10-04"
"438982","Brickell","Bernd","1986-12-06"
"438983","McClurg","Waiman","1986-04-04"
"438984","Assaf","Khalil","1986-12-12"
"438985","Ressouche","Seshu","1986-06-17"
"438993","Conte","Alassane","1986-07-31"
"439005","Gecsei","Palash","1986-02-18"
"439006","Eiron","Denny","1986-11-09"
"439014","Falster","Rayond","1986-03-04"
"439022","Onuegbe","Martial","1986-06-22"
"439024","Fiebach","Marsja","1986-07-29"
"439036","Papsdorf","Harngdar","1986-04-12"
"439057","Cooley","Dietrich","1986-02-17"
"439061","Eiron","Kazunori","1986-05-23"
"439072","Kavanagh","Snehasis","1986-01-18"
"439076","Muntz","Zhiguo","1986-12-27"
"439078","Gien","Shahab","1986-12-09"
"439079","Eterovic","Jianhui","1986-10-18"
"439086","Ananiadou","Yongdong","1986-03-21"
"439090","Tsunoo","Hyuncheol","1986-08-01"
"439096","Ulupinar","Bowen","1986-12-06"
"439100","Rosar","Nagui","1986-11-07"
"439106","Nivat","Guiseppe","1986-10-15"
"439108","Kawashima","Huiqun","1986-09-29"
"439115","Backhouse","Pohua","1986-10-18"
"439127","Muntz","Carrsten","1986-04-25"
"439138","Stranks","Geoffry","1986-11-05"
"439144","Otillio","Candida","1986-04-05"
"439150","Loncour","Takahiro","1986-03-11"
"439156","Bala","Kenroku","1986-12-27"
"439175","Sifakis","Tomoyuki","1986-09-08"
"439179","Lanteri","Yurii","1986-03-29"
"439191","Lipner","Sugwoo","1986-09-10"
"439192","Peron","Arno","1986-06-15"
"439204","Ruther","Bluma","1986-06-11"
"439221","Miculan","Yucel","1986-10-14"
"439222","Mahmud","Hugo","1986-12-06"
"439225","Kuszyk","Chenye","1986-01-14"
"439226","Christ","Kwun","1986-04-26"
"439229","Biron","Bodo","1986-10-14"
"439237","Ramsey","Paraskevi","1986-05-21"
"439257","Pluym","Khedija","1986-10-05"
"439262","Cappelli","Chirstian","1986-07-27"
"439263","Gluchowski","Perry","1986-10-15"
"439271","Toyoshima","Georg","1986-06-27"
"439272","Nitta","Aris","1986-01-15"
"439278","Chenney","Sivanarayana","1986-05-26"
"439293","Chelton","Juichirou","1986-08-11"
"439295","Iwayama","Neelam","1986-04-02"
"439304","Frezza","Odoardo","1986-06-07"
"439305","Baig","Kirk","1986-03-26"
"439309","Ligten","Gila","1986-07-05"
"439314","Schaft","Denny","1986-09-28"
"439315","Walston","Kayoko","1986-06-13"
"439316","Antonakopoulos","Tsvetan","1986-01-22"
"439317","Litzkow","Kendra","1986-02-22"
"439330","Knightly","Chuanyi","1986-06-23"
"439331","Ramsey","Feiyu","1986-06-06"
"439335","Gischer","Kousuke","1986-09-21"
"439351","Grabner","Ramalingam","1986-11-12"
"439354","Lorys","Xinan","1986-11-28"
"439357","Mukaidono","Srinidhi","1986-08-25"
"439358","Heyers","Shay","1986-08-09"
"439359","Sundgren","Avishai","1986-12-19"
"439371","Pehl","Satoru","1986-07-29"
"439391","Soicher","Greger","1986-02-28"
"439404","Picci","Piyawadee","1986-02-07"
"439416","Matzen","Naftaly","1986-10-17"
"439433","Godskesen","Subhrajyoti","1986-07-07"
"439451","Slobodova","Manohar","1986-06-16"
"439455","Cronau","Xumin","1986-09-18"
"439459","Birke","Kazunori","1986-02-25"
"439468","Pauthner","Hailing","1986-02-22"
"439470","Steenbeek","Subhada","1986-08-16"
"439474","Pargaonkar","Chiranjit","1986-07-29"
"439476","Denos","Phuoc","1986-04-01"
"439484","Seghrouchni","Muzhong","1986-03-13"
"439486","Heijenga","Armond","1986-05-13"
"439488","Landherr","Olivera","1986-06-23"
"439506","Wursthorn","Tetsurou","1986-04-18"
"439510","Munawer","Bilhanan","1986-04-30"
"439511","Cummings","Suzette","1986-08-04"
"439517","Demke","Oguz","1986-07-12"
"439520","Kambil","Along","1986-12-17"
"439536","Kowalchuk","Kauko","1986-05-08"
"439539","Kusalik","Luisa","1986-03-07"
"439560","Legleitner","Peternela","1986-06-05"
"439565","Ashish","Kyoichi","1986-09-12"
"439572","Bakhtari","Christoph","1986-04-25"
"439582","Cappelli","Berto","1986-06-06"
"439600","Kawashimo","Subbu","1986-01-16"
"439604","Nations","Bernd","1986-08-30"
"439609","Kriebel","Fumitake","1986-06-13"
"439615","Swen","Abdulah","1986-07-02"
"439630","Busillo","Ymte","1986-11-03"
"439654","Byoun","Josyula","1986-12-06"
"439656","McClurg","Sadok","1986-07-05"
"439660","Budinsky","Zhonghui","1986-06-09"
"439678","Encarnacion","Adam","1986-09-29"
"439679","Sudbeck","Eran","1986-01-22"
"439680","Jiang","Constantijn","1986-10-22"
"439692","Ratnakar","Kenton","1986-02-02"
"439693","Kusalik","Jeong","1986-03-20"
"439695","Picci","Uma","1986-09-09"
"439708","Merel","Shaz","1986-08-07"
"439711","Beutelspacher","Reinhold","1986-03-24"
"439719","Schreiter","Uri","1986-04-28"
"439720","Leijenhorst","Nikolaus","1986-12-31"
"439721","Rassart","Douadi","1986-03-26"
"439723","Vidya","Marko","1986-08-28"
"439726","Picci","Jenwei","1986-06-02"
"439743","Ernst","Janalee","1986-03-26"
"439757","Czap","Gunilla","1986-02-23"
"439783","Kadhim","Gay","1986-12-21"
"439787","Muhling","Przemyslawa","1986-03-25"
"439788","Setia","Irene","1986-08-10"
"439804","Karunanithi","Doohun","1986-05-28"
"439808","Anick","Subhash","1986-09-02"
"439809","Dahlbom","Taiji","1986-10-18"
"439812","Homond","Tianruo","1986-05-23"
"439818","Roisin","Hugh","1986-12-23"
"439823","Erdi","Remko","1986-04-26"
"439831","Stasinski","Piyush","1986-12-02"
"439833","Trystram","Sariel","1986-11-04"
"439835","Papadias","Yucai","1986-10-12"
"439844","Papadias","Owen","1986-03-08"
"439845","Cannata","Rance","1986-08-21"
"439864","Spelt","Izaskun","1986-06-13"
"439866","Gopalakrishnan","Gaetan","1986-07-10"
"439881","Tyugu","Leon","1986-10-13"
"439882","Jayawardene","Susanna","1986-09-04"
"439891","Milicia","Mats","1986-09-03"
"439904","Erol","Mostafa","1986-03-13"
"439906","Stavenow","Nigel","1986-02-04"
"439928","Erbe","Tremaine","1986-06-26"
"439942","Pintelas","Tesuya","1986-10-23"
"439948","Hatcliff","Toshimitsu","1986-10-22"
"439950","Yavatkar","Eran","1986-06-10"
"439952","Murillo","Heather","1986-09-20"
"439964","Guerreiro","Garnet","1986-10-20"
"439969","Gini","Ohad","1986-06-09"
"439975","Emiris","Harngdar","1986-01-06"
"439983","Peron","Jianwen","1986-12-28"
"439993","Ritzmann","Karlis","1986-03-29"
"439997","Kandlur","Fumino","1986-03-04"
"440002","Etalle","Baoqiu","1986-05-22"
"440030","Lung","Djenana","1986-05-26"
"440036","Vecchio","Pranav","1986-01-04"
"440041","Ducloy","Wonhee","1986-09-12"
"440062","Gammage","Hongzhu","1986-06-09"
"440092","Constantine","Zijian","1986-11-27"
"440110","Besancenot","Hitofumi","1986-08-04"
"440119","Ratnaker","Leucio","1986-07-31"
"440128","Constantine","Nirmal","1986-10-16"
"440137","Standera","Godehard","1986-05-25"
"440138","Hasenauer","Qiwen","1986-08-26"
"440147","Comyn","Janche","1986-05-19"
"440149","Velasco","Perry","1986-09-23"
"440150","Lorcy","Luigi","1986-01-10"
"440152","Ertl","Kirk","1986-05-19"
"440155","Calkin","Mariangiola","1986-08-05"
"440162","Baik","Vatsa","1986-11-21"
"440173","Peng","Kinh","1986-12-05"
"440180","Jording","Ashish","1986-03-05"
"440189","Falster","Kiyomitsu","1986-10-29"
"440202","Daescu","Sadegh","1986-06-06"
"440213","Vigier","Vidar","1986-02-27"
"440215","Dredge","Keiichiro","1986-08-18"
"440225","Rusterholz","Yongqiao","1986-06-05"
"440232","Basart","Moheb","1986-04-03"
"440243","Smailagic","Chinho","1986-05-08"
"440244","Tischendorf","Mariangiola","1986-04-20"
"440261","Kisuki","Conal","1986-08-23"
"440275","Bernick","Randi","1986-08-26"
"440299","Polajnar","Weidon","1986-10-14"
"440301","Lanzelotte","Sven","1986-10-05"
"440304","Luders","Niranjan","1986-07-09"
"440309","Masaki","Aral","1986-11-21"
"440313","Basart","Parviz","1986-08-23"
"440314","Merlo","Shin","1986-03-11"
"440317","Biron","Miomir","1986-02-22"
"440322","Wuwongse","Mingsen","1986-01-03"
"440326","Krogh","Elvis","1986-11-17"
"440328","Reistad","Kristen","1986-04-11"
"440334","Yamaashi","Mooi","1986-09-04"
"440340","Glinert","Shunichi","1986-09-20"
"440345","Gopalakrishnan","Aloys","1986-08-06"
"440346","Perez","Petter","1986-01-19"
"440352","Ghalwash","Tianruo","1986-07-29"
"440362","Harllee","Bader","1986-01-15"
"440366","Armand","Babette","1986-09-24"
"440369","Angot","Parto","1986-07-25"
"440371","Ghelli","Zhiguo","1986-09-28"
"440379","Brendel","Tran","1986-01-30"
"440391","Weisert","Yongmin","1986-03-05"
"440398","Joslin","Renee","1986-03-25"
"440402","Zeleznik","Seongbin","1986-08-18"
"440409","Axelband","Pranav","1986-04-08"
"440411","Perin","Oddvar","1986-04-25"
"440423","Marquardt","Fumino","1986-07-02"
"440427","Swen","Kasidit","1986-08-19"
"440447","Dolinsky","Kristen","1986-09-14"
"440453","Grandbois","Elvis","1986-02-27"
"440455","Smeets","Debatosh","1986-04-11"
"440463","Percebois","Rosine","1986-11-15"
"440467","Luft","Rasiah","1986-02-09"
"440469","VanScheik","Jianhao","1986-08-25"
"440470","Kropf","Francoise","1986-03-17"
"440471","Morris","Berni","1986-01-13"
"440473","Luck","Pranas","1986-09-10"
"440479","Jenevein","Masato","1986-03-13"
"440496","Masaki","Zhigen","1986-02-17"
"440504","Ermel","Ebbe","1986-06-15"
"440508","Lieberherr","Herbert","1986-04-27"
"440510","Gerteisen","Yuuichi","1986-06-11"
"440545","Tchuente","Slavian","1986-01-03"
"440548","Eastman","Szabolcs","1986-01-02"
"440549","Eldridge","Dietrich","1986-04-17"
"440552","Zallocco","Subhada","1986-05-16"
"440557","Stifter","Dharmaraja","1986-07-27"
"440560","Mayerwieser","Junichi","1986-02-24"
"440574","Puoti","Nahum","1986-02-20"
"440582","Kawashima","Elliott","1986-01-09"
"440587","Flasterstein","Lijia","1986-06-30"
"440592","Linares","Kiam","1986-07-22"
"440613","Streng","Chikara","1986-12-23"
"440614","McConalogue","Naftali","1986-05-09"
"440622","Perl","Kristina","1986-05-09"
"440649","Legleitner","Leaf","1986-08-23"
"440661","Krychniak","Sibyl","1986-11-23"
"440669","Paciorek","Leen","1986-03-16"
"440673","Erie","Genta","1986-04-30"
"440693","Hoogerwoord","Mang","1986-08-19"
"440699","Rettelbach","Lucian","1986-02-01"
"440705","DiGiano","Mitsuyuki","1986-05-21"
"440707","Dalphin","Xiaocheng","1986-03-05"
"440712","Zeleznik","Shridhar","1986-01-25"
"440723","Nitto","Mahendra","1986-02-14"
"440746","Ramsay","Anneli","1986-03-22"
"440750","Uehara","Wayne","1986-07-01"
"440770","Pagter","Tsvetan","1986-05-23"
"440772","Claffy","Zijian","1986-04-19"
"440777","Hanratty","Jacopo","1986-11-10"
"440779","Glowinski","Mostafa","1986-09-04"
"440783","Hiraishi","Heon","1986-11-27"
"440789","Roohalamini","Izaskun","1986-02-02"
"440804","Harllee","Fumiko","1986-03-25"
"440809","Liesche","Sariel","1986-01-25"
"440873","Marletta","Baruch","1986-09-24"
"440882","Kushnir","Sverrir","1986-11-07"
"440886","Oaver","Supot","1986-03-15"
"440888","Swick","Moriyoshi","1986-11-02"
"440896","Claffy","Neven","1986-03-03"
"440900","Benzmuller","Pintsang","1986-04-10"
"440915","Schreiter","Maia","1986-01-23"
"440925","Colorni","Vishwani","1986-03-05"
"440931","Dratva","Yinghua","1986-01-07"
"440941","Hardjono","Genki","1986-11-03"
"440942","Brookner","Aiman","1986-10-26"
"440951","Chiodo","Franziska","1986-01-26"
"440953","Lung","Lech","1986-09-08"
"440963","Munro","Dmitry","1986-10-13"
"440965","Conry","Lalit","1986-12-03"
"440979","Rosay","Dante","1986-03-20"
"440980","Zuberek","Anestis","1986-12-31"
"440985","Stasinski","Falguni","1986-11-05"
"440992","Domenig","Danny","1986-10-26"
"440995","Menhoudj","Henk","1986-02-18"
"440996","Rouquie","Xuejia","1986-12-08"
"441009","Zucker","Hyuckchul","1986-08-20"
"441011","Murtha","Perry","1986-05-24"
"441023","Openshaw","Nahid","1986-07-13"
"441029","Schnabel","Mooi","1986-03-25"
"441032","Vanwelkenhuysen","Shay","1986-10-17"
"441037","Wolniewicz","Uli","1986-10-30"
"441048","Puoti","Evgueni","1986-07-07"
"441052","Menhardt","Martien","1986-06-20"
"441059","Borstler","Perla","1986-04-21"
"441078","Molberg","Paris","1986-12-17"
"441091","Ghelli","Muneo","1986-06-01"
"441092","Peres","Raimond","1986-09-24"
"441103","Norsworthy","Hongzhu","1986-08-11"
"441109","Lukaszewicz","Lenore","1986-02-16"
"441123","Radhakrishnan","Wayne","1986-11-19"
